id,breed
4065ea45b804cd4dcae4cf2f5c06b0a8,newfoundland
40769dc3fc3727345a2359003df5b677,ibizan_hound
407e9cec37bef20fba7fb2b859d8ee95,lhasa
40a34dcc0b9138faedecce21c54d5af9,maltese_dog
40ab8e66259f5db5507270d6dbc6f38b,cairn
40b81fc7cb10ff1f08762f3e034e770b,japanese_spaniel
40c60521d0a2479b53794c185721c29b,pug
40c6e78513ade486545a4c5a6edee50d,lakeland_terrier
40cd81ac833e4f3387924b8d6c5a0482,pembroke
40d48a88a1d0affb13660512f7dc176e,pembroke
40d98d3d4d4cf67811f57b60f49fd301,border_terrier
40fc221655af1f9ea340c3105a5a250b,english_foxhound
4106bc7cf624fdd142cbf0000a53640b,great_pyrenees
411f2ae9ea70299b09ec03af2bcc8c04,maltese_dog
412232ca70a653d183b9e6e502e34730,border_terrier
41254bbfd2cf838370eb076ea0801674,great_pyrenees
413764ac4af585e252f48e6ac2482c6a,irish_wolfhound
41397398c9a57e8a11dc9c1d898bdf8a,maltese_dog
4144b660e077bbc348b8ef1125185194,irish_wolfhound
417b4a513d4a07f4040edc84dc23df9e,english_foxhound
417e5069354eff32c8fd13729a6702e3,cairn
418e24eea6f52ea47c7fa94dc1e88d09,miniature_pinscher
4193da9e92c9a34fbf6554cf42e4d4b6,norwegian_elkhound
41b303da4d541ba4b8d9162881f706fc,bernese_mountain_dog
41b3839dbe5686a95e0209f8dd6ca123,australian_terrier
41ba155b8a13753a17764d73e7e5d6ae,whippet
41bbf137ce0188e6cd50ca51eb784844,newfoundland
41c34721b40d1cc8b46118d8cd5c1146,norwegian_elkhound
41c563d7e2951d0d04dd8c8cd4d50c33,pomeranian
41cdc849e6032e410cf32c6a274fe2a2,labrador_retriever
41ea18e619cb6a3673ce86ea8e0f2f14,afghan_hound
41f7290c2777a4f18d6082c7683096a9,scottish_deerhound
41f797c30d45a47de275352e7fae6af7,chow
41f8aa08a201a2c2fa5a60ced8eadf34,samoyed
41fa57d682dc6269870fa0902f3150e2,african_hunting_dog
420070fd60e17b1fb86ff3d9fa561c2e,whippet
42113dea257f4ac3dcd6ac4337329501,cairn
421c63f9911a67eb38401c4c51c9b294,blenheim_spaniel
422cf5cabdcdbd851082eab9a6f65d4f,maltese_dog
423ecc301b5f40d1fc897749b42ffb5e,african_hunting_dog
424c3990e83cdb18b5d0fe48a5cf7327,maltese_dog
4256b386d18a2c34d9d2b982f3a692bd,beagle
4258f72c43fec0805948ae3a72a9f389,blenheim_spaniel
425f6665a1616c4819d20580d09d5e8b,miniature_pinscher
426cfc5c7beecf1711bdca2a4331d153,tibetan_terrier
42729b9128f65dc9be8d532c26ded4ef,pembroke
42a289d5526386509d0af83cf23f44c0,irish_wolfhound
42b506781e169821e0f5155127076e7c,italian_greyhound
42d2ca5eb80634db250e8b2db9f13b08,japanese_spaniel
42e241d3f8316ff788aa080f08aeb7e4,miniature_pinscher
42ebd5007b5327b55f696ada900e3641,chow
42f43e8067b90430b6a05afe0b1ddbca,labrador_retriever
42f76673fdeb73fe705963452fc19ab4,pug
42fa9fd9dd63066d88e3fd56117d787c,leonberg
42fc4f86c553289b9f3a89171e840c7b,japanese_spaniel
43001021a32eba308d3653e811038a55,basenji
4304c995750f369b71a7a366bd4d68d2,chow
4304e5bba7efe64d9f07de0156a5beb5,papillon
430d1dd6454063f3dadadd8cd08821be,scottish_deerhound
430ffbd213e1e22c4966992a9178a51d,maltese_dog
431cb17e184d5f26395c539758191048,cairn
43337a20c5afaf0cae4b37a7cdf5897e,border_terrier
43572ba7edf772a95f539e57afd9eb43,labrador_retriever
435b3053411e22ac8b6164cd5513d282,scottish_deerhound
435d09bc47562ab35704c2a10441b562,leonberg
435e5761414ec753e7941d2d8dcefd36,pug
4366ae84914916e5e60738e0d1d3846e,airedale
43859e03ccae47c4c8016ff6a851db86,labrador_retriever
438813d16326e420e5db830a695116c8,irish_wolfhound
439e586066bf8ce8488b3927f60f0900,labrador_retriever
43a3fba5f057b0e7780fad688f3f028f,afghan_hound
43b2788fc5751dd7a1b6cf8952387203,australian_terrier
43c77db3424becc68da6a3d44591b2cc,samoyed
43e0c6d39c24b521de9139387dabcd7f,pembroke
43e3340fa80085111df39627ac4b3f77,great_pyrenees
43f725b6576704d7126e0e333cb1ba24,bernese_mountain_dog
44319f441d26386b33ab470eb18ed44a,maltese_dog
443ce8abc282ddf4777f33c5ba25159d,airedale
4449821c82f34273b557859c9b42a47f,lakeland_terrier
445263c4349c957b9d2a87f5646699c1,tibetan_terrier
4465d1adaf0c715bebb2e68c639ea734,african_hunting_dog
44748d61290af0658e499cc4b046b6c9,scottish_deerhound
4479833db2e178449985cacc2aee9596,norwegian_elkhound
447a24e3766cde62204d42d571212389,scottish_deerhound
447dea156cef7c52eac33fce0d01f373,afghan_hound
4493b7983fb27a8974a661afbea5fb7a,entlebucher
44a23af9ba4bc387361d7332196b24ca,shih-tzu
44a793a3f07c70e9ec35d8e804bf8115,australian_terrier
44c17109d8c8b908d5c96a6fd8ab23c5,maltese_dog
44e026a86f0a995d741c76766152a15e,australian_terrier
44e59225be92c4cecb96acc669962242,boston_bull
4505c9f9ead58992ff0ded371e401ca7,miniature_pinscher
4513ea1eda7731594baca658f7d96f1e,shih-tzu
4521c10d21dccf32ed1ebc9d1a3d0d5a,tibetan_terrier
45274565acecb88e4e8fa29f85e7dda9,leonberg
452c3d852b0291d7b4c6011348372547,scottish_deerhound
454aef984f2a2e3416aae8277b6b2422,beagle
4552e694e0dc79e9cbd44e9b0625e925,bernese_mountain_dog
45616c291b8ea55e42690811afc2f12c,tibetan_terrier
458e3d94b7a0e21c8da7796139f065d0,japanese_spaniel
45a71277ce6c512356b8968ea6bc2d5d,blenheim_spaniel
45aff5318dfcea583693c13c8e36e6e3,pembroke
45b36423b3c098468ba95af931e471fe,great_pyrenees
45c0203e9d2d18b5ed5f061589e24956,pug
45c500a40d2bc460ed48337a8893ebc5,samoyed
45f35f209231efc1baebf0729ba4e01f,beagle
460d64ddd549b5bbbd92aa25ff6c75e6,bernese_mountain_dog
46135053e19800f8af958fb32ef11db2,beagle
461a2bb9907969531b94ef6e844b3db8,miniature_pinscher
462e88422f0889ec7cadcf742042e5ec,maltese_dog
463712a11c3b3f05bc9fb4ef873aec0a,labrador_retriever
4656d270f9b179fc428a8d10f63e61e4,pembroke
4696f59ba403a8a0d23ba682031ddbf9,shih-tzu
46ebb81214e6fb568f5be0495ac7a63e,boston_bull
46f1a09f8f3145d5cc008cf100d53f98,leonberg
46f4367cc34c84f02b25a7eb7205cb3e,basenji
470af08ca80c554c02367a0e1a90bc39,bernese_mountain_dog
47170a28cb2eb9db27deb72b127cae56,leonberg
472b373809fe51b17f1d1f4ea65f2700,ibizan_hound
4731255ed645b22e2cf13c20c9ce7520,pug
4743441fb7a68403c3390e92c6fa745d,chow
474a63cd6bd1e670841655cf3fa78d43,basenji
4760441bf734319f25dd9cc746f99254,miniature_pinscher
47707f0dc167f1740dd4c4a8b10ba814,tibetan_terrier
4787bd73d7c56305db4f23e7dddf7b96,dandie_dinmont
478c1ceb68afd4e6be917ea8367a71bd,ibizan_hound
478f36c489b36e2f4ba5667685c4baa9,maltese_dog
478faa4d28d22cb844d417ca59a0e7c9,pomeranian
4792cc9e614c5aa380ce532a2b182e16,pembroke
479ada88246c213e6845236d0e872d78,irish_wolfhound
47ba3cd4c85935ca5c763258c26607ea,shih-tzu
47d16e87d29ceec3a643f2fd58998d60,dandie_dinmont
47de77a8df3e9133f254478db1f97505,lhasa
47fac4532022386b1db133b01c0c0b75,afghan_hound
48048065b7698d8bf4e4c1c084748d65,pembroke
481c63efebeaf9c39d0f506bf417f80a,irish_wolfhound
481f8e13336be2292ba30c45d14daf55,saluki
482e38ca587e19af6e2dfa5532da7347,entlebucher
482e3f27a3b91f9473abadcd23c41e35,norwegian_elkhound
48352a6189e2d6368b794bd7bcbabb0d,shih-tzu
483f8ff157253685d2af257f458cca4b,leonberg
485a7d876ca6fa29de6f32e7773d1148,lhasa
485d2218001019088c6fd9f503e0f040,norwegian_elkhound
48691e705d9c663941873256da0cc683,scottish_deerhound
486ae1ca61f84a930a58ece5d8c8d95e,scottish_deerhound
4873e3125122daa9d24ce1be0266bd39,labrador_retriever
489252912d9569afcc4530d53ff5a3c4,miniature_pinscher
489bc4360c9c9eaf34201ed5373afad7,lakeland_terrier
48a6216e20a8d088474681a2dc3fa623,airedale
48a96a7398a822910798b9a6c2b5e3f5,cairn
48a9dcc2e0c6269b089d6b24a66c0143,siberian_husky
48cc848583416c0bd4019a11b041f2f8,beagle
48ea23cbc46b493feed92c291fd8fdbb,dandie_dinmont
48ef9a23f06d758bae5524d57d2592d2,pomeranian
4913dfba39360e1d1489388e1a7554b8,english_foxhound
49186fb43178b462d273cc98e330e26a,afghan_hound
4919e7bd16a949f15bbd2bd00953595d,shih-tzu
491e4b8fc7676f9dfb6b4858790cc077,airedale
4927ede09ce508a92f4e38f8360df14e,siberian_husky
492a258eb1dd8949d46cd9a65a90585a,basenji
492d16aab0e9c7b6e68093202ec1cb61,lakeland_terrier
493cafda8f5871aa73c815ad6bdcfda9,bernese_mountain_dog
49505d68a14b91047e77fdb8361bc5d7,african_hunting_dog
495b7b4c6b37540d443d283fb7ef3fd1,airedale
496ff6d8b62644b35c39b735e95887f5,bernese_mountain_dog
498c124f07f90a5f911a8879a4b53444,scottish_deerhound
499174e0769fdd49fdcb69e235927bef,maltese_dog
49b3f86003cd0a64d219862067cac95d,beagle
49cd12b943044687bb3b8ad80df7e103,irish_wolfhound
49cdf9df49fbf1068c791dcecbb2031f,airedale
49e08430f091268c94b3746d4aa3af6c,leonberg
4a07da63c52fd01ce23aa561dd88b9d5,beagle
4a0b6a56529c5b69b924b47d92b745e2,beagle
4a14488c54f9d66c16dabc3e6419a3bb,maltese_dog
4a226a3a9a4c748e8e20bcb13c9fd01e,great_pyrenees
4a3159c6a7643f6accd3e1f71f4eebdb,australian_terrier
4a5d7198332eb69e4414aa803126a7ef,afghan_hound
4a626b631ade1993520b0fbb8cd9554b,italian_greyhound
4a6de99a84c6dc1cf517bb43cc9fd80d,basenji
4a844fbe8e45618962aa8440cc881035,bernese_mountain_dog
4a8d3afc461d55418d1ee15304ca1b9b,chow
4aeb621a82494c36881c853bb1c53c50,saluki
4b032af7d0a9a2b4f3d76858a6de8356,lhasa
4b07e02028274f84fdade12c4b82f617,newfoundland
4b1d4e5e91b58eb73861a3841fe1ed02,papillon
4b2f8a39135f080e4830c0de981890da,saluki
4b310ee3481bd8c44bac0cb7b1ee103a,pug
4b3f4c910479686b10d676f813da0b3f,lhasa
4b4edddba0a1dbc78d5f98ddacd8e3ab,chow
4b6b945e49aa8efe691137a2c416a4cc,border_terrier
4b7183fd8feb6c6e80eb62b9e6be55d1,airedale
4b71f97031a0e5e0a4056fda372c1ba4,miniature_pinscher
4ba13e246563b8393a4adf62ac8667ae,cairn
4ba3153abd0cd06521f2bf879455a603,miniature_pinscher
4bab292d36e33a1479ff6b13d595966a,pembroke
4bb8d3ce941405a50a75b1a7b3b831d3,beagle
4bc4ddb7cde7f2b75154dba3763b93c0,tibetan_terrier
4bc5bf1f51479cdc176e3549b3d4d8d1,great_pyrenees
4bd25c87c612af5edc4a75003e66d560,entlebucher
4c178d8d592f1c9e8a7271946399236d,lhasa
4c37cf1f1efbd31a074dc5ac71b5570e,dandie_dinmont
4c4587fe94be1412ea3ef3e8ee9464a5,dandie_dinmont
4c49c4389f114434652b25258c10aff3,miniature_pinscher
4c50792793d5ee80ea402a9ae5416422,saluki
4c5a1eb9bac301340ca697e8bfef1a68,miniature_pinscher
4c6da6c09d585379ac648979180aec89,newfoundland
4c86055d92c8d28f3ae5befc631d5c81,newfoundland
4c8bb929ad8d021729749ef343251fde,cairn
4cb0e4b6cf86ebdd38e7fba7a20d75d6,siberian_husky
4ceeeab13a29903058fbc4fcdd6cf71d,pomeranian
4d07baea3d7e78ff59ba05dda3f3932a,japanese_spaniel
4d11bd700573b78d223e9ff0ceb94f3a,english_foxhound
4d182297da4054905b1de22d440b50da,pug
4d1b34626edc7dffb8680d8981f0c9d0,norwegian_elkhound
4d49a0f1dbd0d2a80bbfcfd2d55a8936,samoyed
4d55df003701ba79f6a485bdee850f3a,great_pyrenees
4d6bd9c5ec39dce290aa89809a222b3b,bernese_mountain_dog
4d6c2eb3cf393af1601751a39647a78b,dandie_dinmont
4d78f6722feb2c8487c0642a4bbeaa86,newfoundland
4d8b9deda4ae7a1c7e0760ca7a5c4cca,norwegian_elkhound
4d8cd43e1715f949b13610cdea483501,cairn
4d92f179c97da98bd132defd96f567fe,samoyed
4d9be17293b120d6cc995f0a7da0051f,leonberg
4db214f01a18bc86674737115f96673e,pug
4db5e936fae9ba70ecb7e65605ba316b,african_hunting_dog
4db8ea2b1c3a9ddc0b64099d27e38f65,whippet
4dbc5fc297988620e6ff907650e72cf2,pug
4dc262bd3c3f5bbab4c38147ddf204a1,maltese_dog
4dce65a2f4238d6cc4d291a7c8c92c90,miniature_pinscher
4df195375c22e969db40b46ab7e7e6df,irish_wolfhound
4e0eb4b31ed8711963c04e9ffcd2cdbe,whippet
4e1a4b8dbca28978edd145617a2a0123,ibizan_hound
4e32a5fa1caef230942654915a76a703,leonberg
4e475f0d2f1808216a28e2f635c17297,beagle
4e86d65293ce9a1f46b605ef745af6dc,chow
4e8d1cbfa6a477abe4b9e5a2ecbf1818,australian_terrier
4e930aa5f335a91c2b49b5dad32ae7d1,whippet
4eb323c2a00db7220c1dbfb77e490ed8,pembroke
4edfc93408cef61336881d3016df6e6d,scottish_deerhound
4ef03eeb57a551cc7376413dd1b397d0,japanese_spaniel
4f000f4c3defef6a13ecd5b1364da715,african_hunting_dog
4f1121ffbe1bd9487fc4256c326096da,chow
4f161bc408a4bd5c541fd766d7319a72,irish_wolfhound
4f2d37638e34d2e896c74bbfe9bd049d,newfoundland
4f873d1f4c298939a77dba5e939a77ea,japanese_spaniel
4f96d9a707560f1216b6b87815f7bbf1,maltese_dog
4fa32ed2bb2318b674141defce2a0900,norwegian_elkhound
4fa66ce43b4765d7daf3da799a7d14e0,pembroke
4fabfde26c88a99d9cf8c9e4b24317b9,leonberg
4fc14336c3d48b5dea196f90020a8eff,pug
4fd442326ea8d856652aea5afb8f5dbc,maltese_dog
4fdc5fdf324a00b9ea08b866904fc7c1,entlebucher
4fe59f20b42e04f3bee926f15f8840fd,siberian_husky
4fef9750e23af6d42c41dde441abb116,cairn
4ff7c7600598db4da0bcd5844a4a7ba5,italian_greyhound
5028e6d3dd8b92c390d7affe31a0eac1,ibizan_hound
503695039f80f78a60d6684d553a303f,saluki
5048b8f64705a33e21eef80da4711c9c,dandie_dinmont
50491fd7701e6d9b45d3199613f0d9ea,papillon
504a4853df94b5092870ed69a436c927,blenheim_spaniel
505420c321e1e6c77bcaa3e3bb7ad7b7,great_pyrenees
506a99e47ac5d4bab7b2ab958dbf3146,beagle
5077226ce67d24f8046583fd1179e3a7,irish_wolfhound
507b8994a0e469a0a585241ec4d3ea1d,miniature_pinscher
5086b396f901bf0a9f00ed64f8951c55,pomeranian
5088e57bef07cbec29bf98ae9df57f22,tibetan_terrier
509028dcbf11208ca85e439b8a5063f6,irish_wolfhound
50c50de3f2fa733d729309d09ba2398c,pomeranian
50c8080ab39f865bebfb05b20b5992c4,border_terrier
50d3dfc2c999a9ede891345ae14efd27,labrador_retriever
50da32396bff4b805b32e79eb21e53d2,pomeranian
5129596281445fcf53ccd400eed1501e,pembroke
5137a88e45bcfa3bb8f80d237c2a008f,african_hunting_dog
513c306609eeb668986edd05b1bcd6b2,lhasa
513c41ada00c0d75af37b87a3ad00022,tibetan_terrier
514be7edfb314e3c19c755795b9fed84,airedale
51580a06bd63bfb54b6df8a1fab282d9,great_pyrenees
516d4a008dce63f4a54db45e665f2ed8,lakeland_terrier
5172a8db62a1928c1067c36f6bf274a3,lhasa
51a983d146c12574987f3ae82a18c5d0,afghan_hound
51bd1f3f5bc7fd640c6302e3188346d0,lakeland_terrier
51c0c9e80619fed2bd743867c1a1b0b0,pug
51c877eefa09249a4539c8fa5444b694,bernese_mountain_dog
51e0b77bbfaca4ae85cd3c5ed8190b19,ibizan_hound
51e9a9481ffe34499d6b251031516a85,japanese_spaniel
51fdc7f1b12a540be7269752f64862ba,afghan_hound
51fe643d54ba34463190e5a626e29250,whippet
520ff370916dba1b34cbc94e07748805,pembroke
521d8114ba7b89f149a4ffb9f0540b83,african_hunting_dog
523f9e3e1f8d1fba4092650bf3d1bdcc,african_hunting_dog
5260608983283e195add912bb885bf2b,samoyed
52a6ee471fc937ac0075c3b401a53fd9,siberian_husky
52ccec304f83c67eb2c996f274e7d640,scottish_deerhound
52d3d97a39a2d38256d4677e6ea38845,samoyed
52fc29c928f5fdaeb8e3fd012cb3af4b,bernese_mountain_dog
530731b0d4edda8d558559f4f27513fb,maltese_dog
531d4859fec4f1b7359bd663a9c9b4c7,great_pyrenees
53393a6f96186b5a8c5e51ae25d2ddca,lakeland_terrier
533a20015e498027817bfc0e32c03bee,afghan_hound
53c2a1da882f6cf57b3843a8a12dd677,english_foxhound
53c4dca72c081ced6dd663b17e505080,basenji
53c8a4e6d950161645f0bc33262fce10,beagle
53d274d882f91f05c98504891d353b73,entlebucher
53d2ac9bad9a7afe75627d55aacf19be,siberian_husky
53f55bd1db61a777322184bbde411466,newfoundland
53fc7ac7521c719e0efd5f509ca5e928,norwegian_elkhound
53fc9ac8e5f21cd52297f44af13ba52d,english_foxhound
5406eeabc4f6b981cc6f61cc7a335eae,maltese_dog
540b586c4e59e4287e018bf0b019aa90,leonberg
540c37123625bae630876c20617d931b,siberian_husky
540d23e6afd472eff803353d6af6f323,airedale
541f7218023e5f77a5cc5a915b0e808e,saluki
544dcc6d81190416abfcaa1cbf9c978b,miniature_pinscher
547231618deb73591ff006835eb13765,pomeranian
549144e54ff57b7387c91e893d7d35b4,pembroke
549b9df75ad46e33bddfae7628609319,irish_wolfhound
54b10039e84833cec7c977b53fb92621,pomeranian
54f801ce3b48bb48b6213d697ad22683,great_pyrenees
5501faf6694477c31ea97dede096154c,border_terrier
55168e5cb057b6425ec04e70ccd76da1,boston_bull
55222a8edfd3be882465dcf5901d5e15,newfoundland
5522867aa22e18f38e627fb9fd9b1847,maltese_dog
552aaa64f92a9cfc37bed7d8f0b06ef0,papillon
5544cad268dab34920c63985128fa0b9,japanese_spaniel
5549cb4cbda46266c84655109b020331,papillon
55877fd6274271bbd0486e900233dfb7,afghan_hound
55944d94374e0dc7c6cd2506a4c3270d,pembroke
559b1072b2996ac35ac5c5828f936302,irish_wolfhound
55b7d391f681269da958771dfca2c659,blenheim_spaniel
55ca8f686661259ab4272e2a0aa22066,maltese_dog
55d9a7a44cf8b0791276bc94a57e648a,border_terrier
55e2302f809b4536cda46fd6b7f76418,pug
55e9208786aa0f30ef6d1c92a2624d91,australian_terrier
55efa71bbff2a39d587fcaebe29aa1e7,basenji
56045081c05b0c04a57a44fd8f9e6299,bernese_mountain_dog
560cf9c528bf9431c6512e4029daa7ff,labrador_retriever
561306ada4f1e291fb6ca65b4e0023ce,newfoundland
5662700344c5f0cc5ac699a6d67fe1db,boston_bull
566696d17bc3292fe82eccb6e20f6bda,shih-tzu
566adbe64cf98307231658cb834cffb7,shih-tzu
566d22b5ac9756acaccd91e7c6ac0ddc,maltese_dog
56744ff0b89dd63940ce49d07ea9efa4,pug
56a55febaf11773cfa1802f01104d7c0,boston_bull
56b09db9124699cb5b2dfa57a68126bd,maltese_dog
56d8d2bdfa1fb0332a97afe002cca2c3,labrador_retriever
56ddc4e4e63361693d88bdcb0a5cc3ae,saluki
56e895eb4ec0249d18378a65f9dd000e,maltese_dog
571473ad4a64d541370b5df618ce0906,pembroke
571778b4ab5037907c5fe7d6f3d56b52,afghan_hound
5724919ea5c428e564ec77c24850e153,ibizan_hound
572a9b40705a86520caf1532fad43c17,papillon
5750bc244cb8b9d13414f9696d6b36d9,pomeranian
576697bcf5b920ffc43bacc427043e59,pomeranian
5770d8cd6e141c819501cd0fad15151b,border_terrier
57792e09ee1d252ec969b504cc309729,whippet
57926baaefa51fe0de7e2641edb0d644,irish_wolfhound
57a12c8dcfb907f389dfa244f2987004,irish_wolfhound
57a765607238aa2fb8aa3ca4da6af041,australian_terrier
57b6db1ec82c01676e11d621f9e15c89,maltese_dog
57bce5e34f5f57d13e8136f578a522eb,tibetan_terrier
57fda829e67df9e2d94dfe7441ea611a,australian_terrier
58121984d6a2a42a9326efa2c10c6595,pembroke
58154ab6841198957a50526106c72d72,beagle
581f448cf08f746bbd282a6ec1c9d9d0,bernese_mountain_dog
583ecb9b0612f272a8be2e9960a09424,pug
5857b6aade7068572506ff278b512ffa,siberian_husky
586fed74a07df1d04f3c477a408d3f7c,bernese_mountain_dog
588ab2a7549948662d6adce12919050e,papillon
5890a31936422f660462407b1176d1ee,whippet
58a604f4ec2a831e0b6281bafc404ec1,papillon
58b65ec927e0fbc07c006ee3f10cd16c,pomeranian
58ca1366de1592e48fefa05d4c833942,tibetan_terrier
58e6643e5b5057b65b0f42c6ead8bcc7,papillon
58ed0514ecfd6a7df0cb2711fcbbc81b,siberian_husky
5905162e3cfda5fade70e3a40989320f,saluki
591cc143109ad6f036d26688cc6bed1f,japanese_spaniel
59236e202bd040515834a15a4e72be86,australian_terrier
59295d74126fc4a307fe9b13def20c5b,dandie_dinmont
59299f7e10c91e2712d9d7acd9e80ce9,boston_bull
5932cef047797c8a0ad22a8fe3e55ce3,norwegian_elkhound
593d494b3c91921a8c6db19d00b8b4f1,african_hunting_dog
596ecd3ef1cc263c8ea4cad3d5bded51,labrador_retriever
596febb70890aff8142907584b5c8f6d,chow
59cd819324bb979fe89e1386aaa79b6a,leonberg
59d8b381d23f02be989374df44cfd36d,scottish_deerhound
59dac5de103da223230e02ba4bb1395b,airedale
59df7d7a2707fb4e77a61d507b68cb07,pembroke
59e3b551d67480c6e59493b5f66ce9f9,samoyed
59e6c1bb2387ff5f32e6f86bcca02b64,basenji
59e7f4cbcc0225eac2351a454d5515f3,labrador_retriever
59fa1126dd8d4e541a770778973565a5,border_terrier
5a091e4cf1e0b63aa0387cb3fb759728,great_pyrenees
5a460dde2e37294894dc7e2485ba36f3,leonberg
5a6bed61433e4cd4e64552e4ee42aac3,tibetan_terrier
5a77c52d7a56a0c397ac6a357c4df915,airedale
5ac2bca9d9b2b8f772e19fd65d5e475c,pug
5addce54efc9422a4ccff0ec183a4dbb,irish_wolfhound
5ae8cb7df401c18656960ab5053757aa,miniature_pinscher
5aef2850c1ad620dafdeb39745316d81,saluki
5b1ab930d787b6d7addebf6858b0ba4f,whippet
5b1c52945d418bd63bf4285749e713a5,airedale
5b1d8663b493e54b6cb6e393abe58546,afghan_hound
5b32e684bff1181f3cfda3d5809126de,airedale
5b5b36086f52f0801452d9ee24382825,beagle
5b7966fe64cee9045f75fe4226924465,airedale
5b79e6143217d1d1686222beb4a9e5fa,dandie_dinmont
5b8e895372f651fff6c9796178252490,labrador_retriever
5b903adeb4c923ba3046929c7062927a,beagle
5b9dadeabe6829c90a59a6e7ba9ceed9,afghan_hound
5bb138bb504f4b36e2a21d1171508264,basenji
5bb48ea05c33ca00fc2c47a7f9677739,norwegian_elkhound
5bbfcec5c399f735831f7b17c3c6bca3,blenheim_spaniel
5bea949c22544944e96ce424560e521d,chow
5bf21bb033d54f6d0de7380c15a9deb1,entlebucher
5bf7dc9255185907260436bb10d6ff42,lakeland_terrier
5bfd9576067a577da2cc278db7aae2e7,bernese_mountain_dog
5bff7c53d066491740da6994f7c6f3ce,labrador_retriever
5bff7dcc6792d252a75d6db6076cde3d,african_hunting_dog
5c1bc0e0387a2e4ddfea5a3590e793d3,airedale
5c355ba4a15e03b58d785c2decaed9e5,labrador_retriever
5c3e2e9b132c7297e6e0115a886b4fff,japanese_spaniel
5c45d52a6bc54e80dd73e1b6954a2427,english_foxhound
5c483043f4082795df17b9ba26f4ff73,entlebucher
5c5d99a4118647edcd81b8642df9922d,maltese_dog
5c64fedd6974afbbd24651f91f3172f8,afghan_hound
5c676f6c9c3d01498c48980f1e6f2627,cairn
5c9f44926bd503111e97b4e3ee5cc0cc,shih-tzu
5ca5a2933c672c6ad48d373452701289,shih-tzu
5cc00f927f38bcfbda41d1fc4df9b755,norwegian_elkhound
5cccdd466a3a1430668f10ac14fab212,newfoundland
5cccf8e7b1c4a17fa7b79a069533dc22,pembroke
5cd231784d822f0e68721536c40a81d8,samoyed
5d069ae9687026683abab52379ae2ad1,bernese_mountain_dog
5d155144a2442c0e2f2648ede9593bae,papillon
5d1b4ea2e14208ed4523f80bba2f015f,pomeranian
5d3010c78980661cf47f02cf66965963,miniature_pinscher
5d3645c92679b592f0f76e2040f2d22d,labrador_retriever
5d400c440b6a096c335abcae022d4519,entlebucher
5d412b01bb29e9154a745e90e441f8fb,english_foxhound
5d51580c15238b81f476250ed4b9326b,dandie_dinmont
5d5a52c3956cae47168589a8199d78f4,beagle
5d61d75204f9ace78b40fc444ce6bfeb,shih-tzu
5d650621dec7afabcd6ab8bc8423073d,labrador_retriever
5d65d1e510fe5a0ca5df404ce3db48c4,siberian_husky
5d81ab6ac62b3bfdf1337e971321a3de,entlebucher
5d880ca5cd6f4410a4b793f3761ae64f,australian_terrier
5d995004d6c97187518eab820df7b5ea,chow
5da9f0c7bbe0cbe6bc523d1749673557,afghan_hound
5db5f37543049738ba92fbb41a51351a,papillon
5dbe2651396ccc76532a97e5f20a872b,basenji
5dc50ca7a7c5afe7701675ba660e6d1c,italian_greyhound
5dc913ed57f4ddb46db2d5e579fca853,irish_wolfhound
5dd52f2dfbdc63ba4813e77355898cdb,ibizan_hound
5de0527fe39bfb1d9649abe76b499f1c,african_hunting_dog
5de0c02ceacc7a724f48c12a2d6489db,australian_terrier
5de5c4c802931e60e1428fc0243267eb,scottish_deerhound
5de90e7a3524b99897e8bee06ebbfbd3,blenheim_spaniel
5df8d3529772321988b83efe856235cb,african_hunting_dog
5dfd5698cacc75a5c4ec80df800139fd,maltese_dog
5e0a717b94f756159c18738727bdb13e,miniature_pinscher
5e11c37793026888dca3bbc8b40f3315,afghan_hound
5e138789715a8ed28c7cc93c0df6f7a0,saluki
5e165d56d2d030a998cab05375f7d5eb,basenji
5e242dc5e07d364af250af626a2170cc,lakeland_terrier
5e41160d5c65c05daa117f3044f9a66f,samoyed
5e454337753e8b4c560faceb5c1319de,italian_greyhound
5e6b5db5a4b4e716c0349840498b1126,blenheim_spaniel
5e7b3a1feb461dcd22e3342f58961c67,dandie_dinmont
5ed0024700ee7dc770ce03215913e740,samoyed
5f2fa3630f3c8bf8fef08dc8e8f3c818,beagle
5f2fdb09147e131254857b1ad982d6c9,newfoundland
5f652b4b42ee2ca369388f36f11bcf6a,pomeranian
5f6ceda86f7a13aff0fa2db67ffd48e0,italian_greyhound
5f72e8f3f4fa5fe31658ac1f3c5a0d3e,maltese_dog
5fa23b71f28b1121a274522e3a3f09b6,bernese_mountain_dog
5fb2dba9804a9b00588e669b287b19f6,maltese_dog
5fb78d58dc5aa4bda751f1c675da7a51,cairn
5fcc5b2ae6a254a1e3fb172d3014134e,african_hunting_dog
5fd220be94ab7c0058bc3aef9134d160,scottish_deerhound
5fd5b7ea62dbd1228be9ede04411d45e,italian_greyhound
5fdc816eb326a5e850d8ff537876b1ee,blenheim_spaniel
6001fc9133e426ecf5250b50414534f9,entlebucher
601bb80886380047cd3b8ffdb9654d62,samoyed
6047c362f38f0cef1fc26ea7ff7df0a1,shih-tzu
605bb5c3c8006441a932f2e880a843da,entlebucher
6061a5acf8b115fcbbff09f91e683125,great_pyrenees
60666d549888377cc4af1c64d087e5d4,basenji
